sense_id,status_pre_aug,status_post_aug
oewn-rough__4.02.03..,artifact,artifact
oewn-rough__5.00.00.unrefined.01,artifact,artifact
oewn-roughened__5.00.00.rough.00,artifact,artifact
oewn-roughly__4.02.00..,artifact,artifact
oewn-roughly__4.02.02..,artifact,artifact
oewn-roughly__4.02.03..,artifact,artifact
oewn-roughness__1.07.00..,artifact,artifact
oewn-roulette__1.04.00..,background,background
oewn-round__1.06.01..,artifact,artifact
oewn-round__1.10.00..,artifact,artifact
oewn-round__1.28.00..,artifact,artifact
oewn-roundabout__1.06.00..,artifact,artifact
oewn-rounded__3.00.00..,background,background
oewn-rousing__5.00.00.provocative.00,artifact,artifact
oewn-rousing__5.00.00.stimulating.00,artifact,artifact
oewn-route__1.15.00..,artifact,artifact
oewn-routine__1.04.00..,artifact,artifact
oewn-routine__5.00.00.ordinary.00,background,background
oewn-rowing__1.04.00..,artifact,artifact
oewn-royal__1.06.00..,graph_data,graph_data
oewn-rubber__1.06.01..,artifact,artifact
oewn-rubber__1.27.00..,artifact,artifact
oewn-rubber__1.27.01..,artifact,artifact
oewn-rubber__5.00.00.bad.00,artifact,artifact
oewn-rubberlike__5.00.00.elastic.00,artifact,artifact
oewn-rubbing__1.19.00..,artifact,artifact
oewn-rubbish__1.27.00..,artifact,artifact
oewn-rudder__1.06.01..,artifact,artifact
oewn-rudderpost__1.06.00..,artifact,artifact
oewn-rude__3.00.04..,artifact,artifact
oewn-rude__5.00.00.impolite.00,artifact,artifact
oewn-rudimentary__5.00.00.basic.00,artifact,artifact
oewn-ruffle__2.35.00..,background,background
oewn-ruffle__2.38.00..,artifact,artifact
oewn-rugged__3.00.00..,artifact,artifact
oewn-rugged__5.00.00.rough.00,artifact,artifact
oewn-ruin__1.04.00..,artifact,artifact
oewn-ruin__1.11.01..,artifact,artifact
oewn-ruin__1.26.00..,artifact,artifact
oewn-ruin__2.35.00..,artifact,artifact
oewn-ruined__5.00.00.lost.02,artifact,artifact
oewn-rule__1.09.00..,artifact,artifact
oewn-rule__1.09.01..,artifact,artifact
oewn-rule__1.09.02..,artifact,artifact
oewn-rule__1.10.00..,artifact,artifact
oewn-rule__1.10.01..,artifact,artifact
oewn-rule__1.10.03..,artifact,artifact
oewn-rule__2.41.00..,artifact,artifact
oewn-ruled__5.00.00.subordinate.02,artifact,artifact
oewn-ruler__1.18.00..,closed,closed
oewn-ruling__1.04.00..,circular,circular
oewn-ruling__5.00.00.powerful.00,artifact,artifact
oewn-ruminant__1.05.00..,artifact,artifact
oewn-ruminant__3.01.00..,artifact,artifact
oewn-rummy__1.04.00..,artifact,artifact
oewn-rump__1.05.00..,artifact,circular
oewn-rump__1.13.00..,artifact,artifact
oewn-runner__1.18.01..,artifact,artifact
oewn-runner__1.18.02..,artifact,artifact
oewn-runner__1.18.05..,artifact,artifact
oewn-running__1.04.00..,background,background
oewn-running__1.04.03..,background,background
oewn-running__3.00.02..,background,background
oewn-running__5.00.00.continual.00,background,background
oewn-runway__1.06.02..,artifact,artifact
oewn-rupiah__1.23.00..,artifact,artifact
oewn-rupture__1.26.00..,artifact,artifact
oewn-rural__3.00.00..,artifact,artifact
oewn-rush__1.04.00..,artifact,artifact
oewn-rush__2.33.00..,artifact,artifact
oewn-rush__2.38.00..,artifact,artifact
oewn-rush__2.38.10..,artifact,artifact
oewn-rush__5.00.00.unreserved.02,background,background
oewn-rushing__1.04.00..,artifact,artifact
oewn-rushlike__5.00.00.grassy.00,background,background
oewn-rust__1.20.00..,background,background
oewn-rust__1.26.02..,background,background
oewn-rusting__1.22.00..,artifact,artifact
oewn-ruth__1.10.00..,artifact,artifact
oewn-ruth__1.18.01..,artifact,artifact
oewn-s__1.07.00..,artifact,background
oewn-s__1.27.00..,artifact,background
oewn-saber__2.35.00..,background,background
oewn-saber__2.35.01..,background,background
oewn-sabotage__1.04.00..,artifact,artifact
oewn-saclike__5.00.00.concave.00,artifact,artifact
oewn-sacral__3.01.00..,graph_data,graph_data
oewn-sacred__3.00.00..,artifact,artifact
oewn-sacred__5.00.00.holy.00,artifact,artifact
oewn-sacred__5.00.00.worthy.00,artifact,artifact
oewn-sacrifice__1.04.01..,artifact,artifact
oewn-sacrilegious__5.00.00.irreverent.00,artifact,artifact
oewn-sacrilegiously__4.02.00..,artifact,artifact
oewn-saddle__1.06.00..,artifact,artifact
oewn-sadness__1.12.00..,artifact,artifact
oewn-sadness__1.26.00..,artifact,artifact
oewn-safe__1.06.01..,artifact,artifact
oewn-safe__3.00.01..,artifact,artifact
oewn-safe__5.00.00.sound.00,closed,closed
oewn-safe__5.00.00.unadventurous.00,artifact,artifact
oewn-safekeeping__1.04.00..,artifact,artifact
oewn-safely__4.02.00..,graph_data,graph_data
oewn-safety__1.06.00..,artifact,artifact
oewn-safety__1.26.00..,artifact,artifact
oewn-said__5.00.00.same.02,artifact,artifact
oewn-sail__1.06.00..,artifact,artifact
oewn-sailor__1.18.00..,artifact,artifact
oewn-saint__1.18.00..,artifact,artifact
oewn-saint__1.18.03..,artifact,artifact
oewn-sake__1.07.00..,artifact,artifact
oewn-salad__1.13.00..,artifact,artifact
oewn-salary__1.21.00..,closed,closed
oewn-sale__1.04.00..,artifact,artifact
oewn-sale__1.10.00..,artifact,artifact
oewn-saleable__3.00.00..,artifact,artifact
oewn-sales__1.21.00..,artifact,artifact
oewn-salicin__1.27.01..,graph_data,graph_data
oewn-saliva__1.08.00..,background,background
oewn-salivary__3.01.00..,background,background
oewn-salmonella__1.05.00..,artifact,artifact
oewn-salt__1.10.00..,artifact,artifact
oewn-salt__1.13.00..,artifact,artifact
oewn-salt__1.27.00..,artifact,artifact
oewn-saltbush__1.20.00..,artifact,artifact
oewn-salty__5.00.00.stimulating.00,artifact,artifact
oewn-salty__5.00.00.tasty.00,artifact,artifact
oewn-salvation__1.04.00..,artifact,artifact
oewn-salvinorin__1.06.00..,artifact,artifact
oewn-salwar__1.06.00..,graph_data,graph_data
oewn-samoyedic__1.10.00..,artifact,artifact
oewn-sample__1.09.00..,artifact,background
oewn-sanctification__1.04.00..,artifact,artifact
oewn-sanction__1.04.02..,artifact,artifact
oewn-sanction__1.07.00..,artifact,external
oewn-sanction__2.32.01..,closed,closed
oewn-sanction__2.41.01..,artifact,artifact
oewn-sanctuary__1.06.00..,graph_data,graph_data
oewn-sand__1.18.00..,artifact,artifact
oewn-sand__1.27.00..,artifact,artifact
oewn-sandpaper__1.27.00..,artifact,artifact
oewn-sandpiper__1.05.00..,artifact,artifact
oewn-sands__1.15.00..,artifact,artifact
oewn-sandstone__1.27.00..,artifact,artifact
oewn-sandy__5.00.00.blond.00,artifact,artifact
oewn-sanicle__1.20.00..,background,background
oewn-sanitary__3.00.00..,artifact,artifact
oewn-sapodilla__1.20.00..,artifact,artifact
oewn-sapwood__1.20.00..,graph_data,graph_data
oewn-saratoga__1.04.00..,artifact,artifact
oewn-sarcastic__3.00.00..,artifact,artifact
oewn-sassafras__1.20.00..,background,background
oewn-satellite__1.06.00..,artifact,artifact
oewn-satisfaction__1.12.00..,artifact,artifact
oewn-satisfaction__1.26.00..,artifact,artifact
oewn-satisfactorily__4.02.00..,artifact,artifact
oewn-satisfactory__3.00.00..,artifact,artifact
oewn-satisfactory__5.00.00.good.01,closed,closed
oewn-satisfied__5.00.00.contented.00,artifact,artifact
oewn-satisfy__2.34.01..,artifact,artifact
oewn-satisfy__2.42.00..,background,background
oewn-satisfying__5.00.00.wholesome.00,background,background
oewn-saturated__3.00.01..,artifact,artifact
oewn-saturation__1.07.00..,artifact,artifact
oewn-saturation__1.22.00..,artifact,artifact
oewn-sauce__1.13.00..,artifact,artifact
oewn-savannah__1.15.00..,artifact,artifact
oewn-save__1.04.00..,artifact,artifact
oewn-saved__3.00.00..,artifact,artifact
oewn-saving__1.04.00..,artifact,artifact
oewn-savings__1.21.00..,artifact,artifact
oewn-savior__1.18.01..,artifact,artifact
oewn-savor__1.09.00..,artifact,artifact
oewn-savory__1.20.01..,artifact,artifact
oewn-savoury__1.13.00..,artifact,artifact
oewn-saxifrage__1.20.00..,background,background
oewn-saxophone__1.06.00..,background,background
oewn-saying__1.10.00..,artifact,artifact
oewn-scale__1.06.02..,closed,closed
oewn-scale__1.10.00..,closed,closed
oewn-scale__1.24.01..,closed,closed
oewn-scale__1.24.03..,closed,closed
oewn-scalelike__5.00.00.close.01,artifact,artifact
oewn-scalp__1.08.00..,background,background
oewn-scandinavian__1.18.00..,artifact,artifact
oewn-scanning__1.22.00..,artifact,artifact
oewn-scapula__1.08.00..,artifact,artifact
oewn-scar__1.26.00..,artifact,artifact
oewn-scar__2.35.00..,artifact,artifact
oewn-scarf__1.06.00..,artifact,artifact
oewn-scarlet__1.07.00..,artifact,artifact
oewn-scattered__5.00.00.distributed.00,artifact,artifact
oewn-scattering__1.19.01..,artifact,artifact
oewn-scattering__1.23.00..,artifact,artifact
oewn-scene__1.06.01..,artifact,artifact
oewn-scene__1.10.01..,artifact,artifact
oewn-scene__1.15.00..,closed,closed
oewn-scene__1.26.00..,artifact,artifact
oewn-scenery__1.06.00..,background,background
oewn-scenery__1.15.00..,background,background
oewn-scented__3.00.00..,artifact,artifact
oewn-schedule__1.09.00..,artifact,artifact
oewn-scheduled__3.00.00..,artifact,artifact
oewn-scheelite__1.27.00..,artifact,artifact
oewn-schematic__1.06.00..,artifact,artifact
oewn-scheme__1.09.00..,artifact,artifact
oewn-scheme__2.31.00..,external,external
oewn-schizophrenia__1.26.00..,artifact,artifact
oewn-scholarly__3.00.00..,artifact,artifact
oewn-scholarship__1.21.00..,artifact,artifact
oewn-school__1.06.00..,artifact,background
oewn-school__1.14.00..,artifact,background
oewn-school__1.14.01..,artifact,background
oewn-school__1.14.02..,artifact,background
oewn-school__1.14.03..,artifact,background
oewn-school__1.28.00..,artifact,background
oewn-schooling__1.04.00..,artifact,artifact
oewn-science__1.09.00..,background,background
oewn-scientific__3.01.00..,artifact,artifact
oewn-scientist__1.18.00..,artifact,artifact
oewn-scintillate__2.43.00..,artifact,artifact
oewn-scissors__1.06.00..,artifact,artifact
oewn-sclera__1.08.00..,background,background
oewn-scleroprotein__1.27.00..,graph_data,graph_data
oewn-scope__1.07.00..,artifact,artifact
oewn-score__1.09.00..,artifact,artifact
oewn-score__1.23.00..,artifact,artifact
oewn-score__2.33.00..,artifact,artifact
oewn-scores__1.23.00..,artifact,artifact
oewn-scoring__1.04.00..,artifact,artifact
oewn-scrape__2.35.00..,artifact,artifact
oewn-scratch__1.26.00..,artifact,artifact
oewn-scratch__2.35.03..,artifact,artifact
oewn-screen__1.06.02..,artifact,artifact
oewn-screen__1.06.05..,external,external
oewn-screen__1.06.06..,artifact,artifact
oewn-screen__2.39.00..,artifact,artifact
oewn-screen__2.41.01..,artifact,artifact
oewn-screw__1.06.00..,artifact,artifact
oewn-screw__1.18.00..,closed,closed
oewn-scrimmage__1.04.01..,artifact,artifact
oewn-script__1.10.00..,artifact,artifact
oewn-scrofula__1.26.00..,artifact,artifact
oewn-scroll__1.25.00..,artifact,artifact
oewn-sculptor__1.17.00..,artifact,artifact
oewn-sculpture__1.04.00..,closed,closed
oewn-sculpture__1.06.00..,closed,closed
oewn-scurvy__1.26.00..,background,background
oewn-seabed__1.17.00..,artifact,artifact
oewn-seabird__1.05.00..,graph_data,graph_data
oewn-seaboard__1.17.00..,artifact,artifact
oewn-seal__1.06.00..,artifact,artifact
oewn-seal__1.06.01..,artifact,artifact
oewn-seal__1.10.01..,artifact,artifact
oewn-sealed__3.00.02..,artifact,artifact
oewn-sealing__1.04.00..,artifact,artifact
oewn-seam__1.06.00..,artifact,artifact
oewn-seaport__1.15.00..,artifact,artifact
oewn-sear__2.30.00..,artifact,artifact
oewn-search__1.04.00..,artifact,artifact
oewn-search__1.09.00..,artifact,artifact
oewn-search__2.35.00..,artifact,artifact
oewn-searching__5.00.00.inquiring.00,artifact,artifact
oewn-season__1.28.02..,artifact,artifact
oewn-seasonal__1.18.00..,artifact,artifact
oewn-seasonally__4.02.00..,artifact,artifact
oewn-seasoned__3.00.00..,artifact,artifact
oewn-seasoning__1.13.00..,artifact,artifact
oewn-seat__1.06.00..,closed,closed
oewn-seat__1.15.00..,closed,closed
oewn-seat__1.15.01..,closed,closed
oewn-seat__2.35.00..,closed,closed
oewn-seat__2.40.00..,closed,closed
oewn-seat__2.41.00..,closed,closed
oewn-seat__2.42.00..,closed,closed
oewn-seated__3.00.00..,artifact,artifact
oewn-seats__1.06.00..,artifact,background
oewn-seaweed__1.05.00..,graph_data,graph_data
oewn-secluded__5.00.00.private.00,external,external
oewn-seclusion__1.07.00..,artifact,artifact
oewn-second__1.04.00..,closed,closed
oewn-second__1.23.00..,closed,closed
oewn-second__1.24.00..,closed,closed
oewn-second__1.28.00..,closed,closed
oewn-second__5.00.00.ordinal.00,closed,closed
oewn-secondary__1.06.00..,artifact,artifact
oewn-secondary__1.14.00..,artifact,artifact
oewn-secondary__5.00.00.junior.00,artifact,artifact
oewn-secrecy__1.07.02..,artifact,artifact
oewn-secret__1.10.00..,closed,closed
oewn-secret__1.10.01..,closed,closed
oewn-secretary__1.18.01..,artifact,artifact
oewn-secrete__2.29.00..,artifact,artifact
oewn-secretion__1.08.00..,artifact,artifact
oewn-secretion__1.22.00..,artifact,artifact
oewn-secretive__5.00.00.uncommunicative.00,artifact,artifact
oewn-secretly__4.02.00..,artifact,artifact
oewn-sect__1.14.01..,artifact,artifact
oewn-section__1.10.00..,artifact,artifact
oewn-section__1.14.01..,artifact,artifact
oewn-section__1.15.00..,artifact,artifact
oewn-section__1.15.01..,artifact,artifact
oewn-secular__1.18.00..,artifact,artifact
oewn-secure__2.32.00..,closed,closed
oewn-secure__2.35.01..,artifact,artifact
oewn-secure__2.40.00..,background,background
oewn-secure__3.00.01..,external,external
oewn-secure__3.00.02..,artifact,artifact
oewn-secure__5.00.00.invulnerable.00,artifact,artifact
oewn-secure__5.00.00.sound.00,closed,closed
oewn-securely__4.02.00..,artifact,artifact
oewn-security__1.26.00..,closed,closed
oewn-sedate__5.00.00.serious.00,artifact,artifact
oewn-sedation__1.26.00..,artifact,artifact
oewn-sedative__1.06.00..,artifact,artifact
oewn-sedentary__5.00.00.inactive.01,artifact,artifact
oewn-sedge__1.20.00..,artifact,artifact
oewn-sediment__1.17.00..,background,background
oewn-sediment__2.38.00..,background,background
oewn-sediment__2.38.01..,background,background
oewn-sedimentary__3.01.00..,artifact,artifact
oewn-seducer__1.18.01..,artifact,artifact
oewn-seed__1.08.00..,closed,closed
oewn-seed__1.20.00..,closed,closed
oewn-seed__1.20.02..,closed,closed
oewn-seeded__3.00.00..,artifact,artifact
oewn-seedless__3.00.00..,artifact,artifact
oewn-seeing__1.09.02..,artifact,artifact
oewn-seeker__1.18.00..,artifact,artifact
oewn-seeking__1.04.00..,artifact,artifact
oewn-seem__2.39.00..,artifact,artifact
oewn-seem__2.39.01..,artifact,artifact
oewn-seeming__5.00.00.superficial.00,artifact,artifact
oewn-seemingly__4.02.00..,artifact,background
oewn-segment__1.06.00..,artifact,artifact
oewn-segmented__5.00.00.divided.00,artifact,artifact
oewn-segregation__1.22.00..,artifact,artifact
oewn-seize__2.35.00..,artifact,artifact
oewn-seize__2.40.07..,artifact,artifact
oewn-seizing__1.06.00..,artifact,artifact
oewn-select__2.31.00..,background,background
oewn-select__5.00.02.superior.02,background,background
oewn-selected__3.00.00..,artifact,artifact
oewn-selection__1.04.00..,artifact,background
oewn-selective__5.00.00.discriminating.00,artifact,artifact
oewn-selective__5.00.00.exclusive.00,artifact,artifact
oewn-selectively__4.02.00..,artifact,artifact
oewn-self__1.09.00..,artifact,artifact
oewn-selflessness__1.07.00..,artifact,artifact
oewn-sell__1.04.00..,artifact,artifact
oewn-sell__2.40.02..,artifact,artifact
oewn-seller__1.18.00..,background,background
oewn-selling__1.04.00..,artifact,artifact
oewn-sellotape__1.06.00..,artifact,artifact
oewn-sellotape__2.35.00..,artifact,artifact
oewn-semantics__1.09.00..,artifact,artifact
oewn-semaphore__2.32.00..,closed,closed
oewn-semaphore__2.32.01..,closed,closed
oewn-semen__1.08.00..,artifact,artifact
oewn-semiaquatic__5.00.02.amphibious.00,artifact,artifact
oewn-semiconducting__5.00.00.conductive.00,artifact,external
oewn-semiconductor__1.27.00..,background,background
oewn-semiformal__5.00.00.formal.01,background,background
oewn-seminary__1.14.01..,artifact,artifact
oewn-seminiferous__3.01.00..,artifact,artifact
oewn-semiprecious__5.00.00.valuable.00,artifact,artifact
oewn-semisolid__5.00.00.solid.01,artifact,artifact
oewn-semisynthetic__5.00.00.artificial.00,artifact,artifact
